241	5
275	45
210	52
112	49
237	27
22	75
305	24
234	66
49	0
100	65
109	76
252	21
54	0
215	46
239	27
215	41
317	52
198	73
33	4
280	69
182	61
194	61
13	19
162	73
32	73
199	32
125	52
136	69
197	54
99	63
1	35
295	74
110	60
247	21
7	59
129	60
59	69
68	51
41	28
71	40
91	36
308	74
94	77
145	54
9	19
177	59
73	13
122	65
206	57
141	63
270	62
27	3
191	69
262	38
321	2
135	5
279	45
170	16
30	72
75	13
186	57
189	17
231	20
111	53
300	52
284	62
172	57
93	19
40	28
183	76
235	41
311	69
80	30
260	73
161	1
79	30
290	66
328	66
193	53
149	17
42	28
259	40
106	47
98	5
121	52
58	65
288	2
174	1
180	60
86	32
297	66
102	5
324	69
57	65
108	5
245	40
130	1
218	49
271	62
296	2
173	52
69	57
251	69
72	13
65	68
152	60
67	23
114	47
269	32
39	25
139	27
158	73
77	71
287	57
20	63
143	61
157	40
47	0
74	42
43	70
17	75
134	5
164	36
163	46
202	40
3	5
214	54
148	37
314	2
242	32
2	22
329	24
225	59
175	53
107	65
89	36
70	58
258	63
240	46
178	21
219	53
88	36
217	77
117	49
10	19
312	57
168	32
82	30
289	74
34	14
235	46
36	61
224	46
38	75
103	53
138	57
51	0
192	5
60	69
6	59
8	64
238	21
119	5
35	61
309	69
253	21
249	17
276	69
231	77
201	32
94	17
224	41
116	73
118	7
285	62
256	49
255	1
318	57
306	61
228	69
315	2
286	77
213	27
151	63
185	76
207	73
243	1
78	78
142	53
302	69
25	75
4	35
261	17
31	5
188	54
278	62
5	18
181	27
327	24
266	43
211	17
16	31
106	21
0	39
325	2
171	59
299	24
113	76
304	69
126	65
153	60
62	69
106	24
209	5
248	17
147	1
220	21
319	24
131	10
28	12
167	21
23	75
150	56
154	66
217	20
233	17
236	41
64	68
320	69
166	77
115	69
46	34
195	26
61	40
21	75
37	10
264	54
63	68
301	2
184	21
53	33
283	62
52	69
254	27
95	17
76	29
90	8
230	52
286	17
12	19
203	76
232	21
205	73
81	30
144	9
15	6
96	17
133	32
257	17
159	65
316	69
48	11
120	16
140	61
11	61
268	26
274	5
282	69
293	28
137	21
24	75
18	75
229	21
169	73
106	55
165	5
212	69
