283	45
228	20
33	2
35	4
451	45
410	4
327	20
280	21
253	58
137	27
285	46
286	20
71	20
101	50
285	27
227	43
35	39
227	47
210	17
11	27
322	29
429	42
105	39
262	43
113	6
458	44
159	4
262	47
184	45
87	49
105	20
457	6
255	12
361	2
198	60
131	55
184	35
38	19
65	43
87	20
150	12
312	34
23	45
235	17
379	44
228	27
149	38
181	47
148	29
241	23
219	35
207	46
173	12
9	2
295	49
93	49
115	20
327	44
205	45
33	49
395	27
175	29
101	4
107	35
417	27
194	45
359	6
159	32
263	44
148	20
173	50
320	20
129	27
135	36
92	20
144	43
58	2
290	49
373	27
308	33
240	48
253	17
302	4
419	20
198	20
392	46
161	43
316	2
349	43
172	0
110	30
215	27
376	43
105	49
464	2
462	36
370	35
270	18
158	43
310	43
212	42
213	12
114	60
168	20
351	20
217	20
86	45
74	27
187	2
260	21
136	27
338	27
209	17
145	60
6	40
55	23
364	27
107	2
276	36
326	20
332	20
48	21
44	26
433	27
220	20
291	49
206	33
252	19
265	49
455	47
305	4
423	60
330	6
400	21
212	12
130	20
262	27
358	43
157	27
454	21
154	20
292	2
29	20
428	12
191	13
116	38
397	48
425	49
271	45
117	43
162	45
8	52
234	43
82	35
219	27
115	23
66	27
165	10
233	56
130	4
383	12
352	44
25	47
99	23
431	21
237	47
87	27
231	6
337	20
230	47
343	6
228	43
319	50
412	23
130	2
336	29
429	4
214	60
233	43
323	50
133	37
25	11
157	4
330	27
108	2
67	44
20	43
451	29
38	36
92	23
461	6
218	36
318	0
398	23
456	13
176	36
247	27
269	23
342	11
69	29
88	29
355	12
414	4
1	36
149	46
267	53
233	23
91	23
233	11
97	49
147	15
185	49
40	45
24	23
341	21
178	20
264	17
390	12
249	20
31	11
366	4
455	4
296	17
131	20
119	20
110	12
226	43
127	2
304	27
38	22
255	2
301	49
70	60
326	36
212	44
186	2
244	43
368	49
439	45
243	4
111	6
111	18
339	23
201	2
362	28
145	10
441	37
461	49
141	50
455	35
85	36
201	10
94	13
75	20
81	43
380	35
181	25
242	49
254	45
413	20
115	47
168	45
154	50
120	60
71	49
30	34
434	61
232	47
229	6
56	45
109	60
185	43
385	43
360	43
357	16
105	46
404	20
113	20
171	12
47	20
421	12
225	47
188	2
131	50
451	48
143	44
122	50
38	44
62	36
394	6
244	6
312	18
177	40
182	6
229	20
30	36
198	43
428	45
110	20
107	27
234	12
418	18
10	20
442	13
89	47
450	27
155	27
314	2
407	20
408	46
140	50
126	2
339	12
438	27
138	2
313	27
392	43
385	12
148	60
72	45
223	23
207	43
350	36
238	27
437	27
254	35
359	27
26	17
430	45
53	44
222	12
429	23
167	45
324	49
129	23
404	46
364	4
327	26
285	45
328	6
181	23
257	44
86	12
278	4
70	45
132	43
275	39
174	11
63	12
405	23
317	13
439	41
444	27
237	4
198	10
315	4
351	27
164	44
18	2
259	23
204	4
244	58
463	43
404	60
449	23
233	27
221	27
321	43
336	53
102	39
37	7
382	43
117	20
310	24
16	2
161	16
19	43
152	45
180	12
432	11
176	23
195	47
389	27
365	34
205	10
105	43
417	13
344	29
46	45
402	43
346	21
262	45
411	43
104	48
428	20
455	6
13	23
68	48
359	35
49	27
347	49
433	23
417	34
153	43
415	34
236	20
325	27
272	34
116	6
294	27
372	34
20	50
149	49
269	27
14	34
254	20
169	60
259	36
90	12
15	11
329	52
107	23
161	0
45	43
98	60
20	46
192	2
3	4
120	12
96	27
176	12
78	27
64	50
275	43
113	11
452	42
21	49
36	12
259	43
219	6
286	49
422	35
321	36
219	4
1	23
52	4
303	49
123	0
381	4
250	20
84	35
203	9
21	43
134	20
62	4
419	21
426	50
460	46
185	35
115	10
13	43
270	21
372	2
358	23
406	27
68	23
208	61
167	2
428	36
83	0
371	45
37	13
384	45
240	4
218	6
246	27
374	42
110	23
273	20
32	23
340	36
70	4
452	53
193	12
237	6
224	20
255	43
197	53
211	4
453	34
241	2
111	15
345	49
16	40
86	4
287	42
428	43
460	48
417	59
459	58
443	48
87	37
142	24
73	2
410	2
306	6
269	20
100	2
208	2
213	2
288	20
38	34
253	6
392	57
128	5
285	4
156	49
95	21
134	50
428	18
263	45
87	33
21	23
255	48
221	4
107	20
19	49
427	6
428	27
149	20
357	15
216	35
403	2
190	44
299	33
229	27
33	20
118	20
309	27
256	36
38	31
325	20
27	2
356	27
281	6
445	49
36	46
36	23
200	2
160	4
59	16
46	48
56	23
179	29
13	2
123	27
448	14
227	23
297	27
146	44
248	2
50	47
422	21
321	6
300	60
60	29
87	44
279	20
304	34
161	27
104	58
457	35
34	4
268	27
80	20
92	6
12	49
183	27
90	27
20	12
16	20
144	20
436	45
394	27
106	50
129	35
