197	44
271	27
201	27
377	42
96	27
378	54
496	27
539	36
114	2
266	47
212	12
137	50
421	45
517	2
526	4
187	36
353	23
527	27
84	46
215	23
317	27
408	50
155	4
286	27
187	43
419	46
322	34
291	36
146	36
98	53
36	12
277	43
398	12
213	36
466	35
539	46
395	2
235	20
395	12
347	20
234	20
539	12
148	23
105	20
281	35
359	53
30	20
211	12
313	53
521	12
115	23
171	24
421	53
312	36
26	20
199	45
473	6
516	50
296	27
307	59
432	4
535	12
244	4
459	47
353	2
478	2
25	36
359	2
539	2
565	12
393	46
345	36
315	12
423	21
441	15
240	4
163	4
40	4
239	50
553	46
395	20
136	27
545	11
199	59
190	20
310	42
199	27
353	17
539	45
138	2
211	4
316	4
317	12
421	17
527	36
544	2
266	39
207	45
164	43
135	47
105	2
81	2
539	59
106	23
161	48
199	21
561	2
445	35
392	20
242	27
268	43
199	46
105	43
504	46
351	43
165	27
421	41
117	44
470	27
213	20
498	23
199	42
539	43
85	9
510	50
476	53
104	15
490	27
248	42
150	4
108	12
108	50
501	4
485	45
181	50
525	12
49	12
539	34
104	0
416	27
211	43
180	12
98	20
265	20
105	50
256	35
163	36
73	36
8	43
151	20
213	27
543	27
509	50
402	27
135	4
369	4
108	2
372	36
187	6
211	33
421	47
564	46
83	12
83	4
211	2
484	50
108	36
460	46
211	50
211	52
559	4
344	2
214	20
100	17
429	35
226	15
353	21
301	6
218	47
194	43
380	23
537	27
313	52
96	12
481	4
402	50
325	27
413	4
550	0
446	46
388	36
421	52
530	23
424	4
418	50
302	4
387	20
380	50
493	27
118	4
562	4
511	50
212	23
525	45
556	27
218	12
105	27
252	27
353	12
428	27
546	27
329	33
422	12
166	42
211	11
187	15
9	8
512	50
359	58
402	23
60	4
172	36
399	50
108	45
243	35
205	43
211	15
28	47
141	4
108	4
6	20
440	20
484	43
210	20
38	36
28	36
402	54
221	50
148	27
447	46
539	53
83	45
253	12
558	4
28	43
489	27
67	45
108	6
43	42
353	11
326	42
525	20
502	2
237	27
401	50
218	14
380	33
41	20
199	50
525	21
520	53
454	4
562	12
343	12
505	53
353	19
351	36
363	8
353	48
269	54
259	15
498	12
128	46
235	42
108	39
421	6
213	47
498	36
235	53
539	20
108	43
429	43
153	23
204	45
211	19
67	55
156	50
121	20
32	36
539	44
408	23
199	11
187	2
409	27
283	12
353	42
426	27
368	46
67	12
359	12
325	34
137	27
353	53
231	36
487	4
278	50
288	12
398	27
324	2
131	50
540	12
360	39
567	6
394	45
498	43
66	46
260	27
431	20
101	4
421	43
173	11
126	36
359	43
190	8
240	2
108	58
553	21
148	35
531	36
90	50
15	20
104	11
557	33
539	47
451	15
358	2
331	15
178	45
225	27
104	35
28	42
251	43
272	20
435	12
133	12
365	2
112	46
306	50
539	39
507	27
327	35
211	35
418	27
380	42
366	6
463	20
199	20
539	50
541	27
134	27
353	6
135	11
173	15
287	12
229	15
527	0
186	20
353	44
120	44
211	47
421	1
177	27
110	50
189	43
477	36
484	17
105	4
472	35
471	23
353	30
104	20
359	41
275	27
354	20
212	48
202	50
99	36
179	4
342	35
391	47
211	46
4	23
527	23
65	27
62	12
395	53
539	48
382	59
380	46
525	39
353	33
247	47
353	39
105	46
266	48
129	12
483	27
58	27
353	46
412	13
359	11
232	35
97	39
123	12
353	20
525	26
104	12
353	38
104	36
31	27
450	2
304	24
382	4
132	20
436	42
376	4
128	53
407	59
495	50
213	48
323	27
209	20
469	46
533	12
346	50
484	27
467	27
297	39
218	7
5	2
515	20
199	23
348	46
359	6
254	46
206	20
249	36
108	19
64	47
341	42
414	48
282	4
227	20
107	27
225	23
289	43
218	20
500	4
358	23
381	36
213	45
353	34
50	20
211	34
213	43
206	2
380	4
442	20
199	6
191	19
211	36
539	16
388	46
211	14
496	4
20	4
12	33
199	43
279	20
182	20
290	20
300	27
425	11
218	45
477	43
24	42
369	20
54	43
514	50
104	43
172	20
374	20
176	45
137	45
292	18
339	48
498	20
359	50
14	46
353	54
199	53
84	17
211	44
525	27
353	36
359	0
525	43
147	12
2	12
498	27
242	11
438	20
403	50
539	9
145	4
135	20
280	23
506	4
498	6
453	4
187	53
240	47
496	12
34	20
353	41
395	4
353	50
525	4
566	27
124	30
371	34
524	27
107	6
211	23
158	12
128	2
0	8
223	47
216	6
364	20
421	50
91	43
211	17
494	36
334	14
383	54
113	45
210	35
305	59
119	27
185	20
402	35
143	35
159	27
86	20
298	42
421	27
187	50
187	46
211	45
71	4
210	42
108	42
389	39
185	46
410	50
263	4
468	4
44	27
80	4
209	43
528	6
437	46
359	15
349	27
135	27
529	4
199	12
184	27
55	42
256	4
499	4
0	23
395	43
380	27
199	7
299	18
353	59
452	43
108	27
513	50
359	59
270	53
76	20
148	2
160	42
218	27
380	8
536	27
169	46
353	27
496	36
359	23
211	27
140	34
124	36
193	2
547	27
378	4
434	35
250	48
498	39
211	18
148	39
210	47
88	12
485	15
16	20
498	50
364	36
216	46
420	4
2	45
28	48
359	35
67	43
525	2
223	43
359	27
386	27
478	50
211	42
270	50
61	46
187	35
418	53
84	43
135	53
553	43
240	12
80	45
258	12
415	50
311	12
421	23
